,index,id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,wooddecksf,mosold,yrsold,saleprice,porchpres,poolpres,garagepres,fireplacepres,masvnrpres,bsmtpres,shedpres,exterior,age_sold,remodelled,2ndfloorpres,bighouse
1717,1721,1429,4.394449154672439,RL,67.0,9.346181594887597,1.0986122886681098,Lvl,Corner,flat,SawyerW,Norm,1Fam,SLvl,8,1.791759469228055,3980025,Gable,BrkFace,5.713732805509369,1.6094379124341003,PConc,16,1.6094379124341003,GLQ,6.647688373563329,631.0,25,7.321188556739478,0.6931471805599453,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,2,Attchd,Fin,811.0,TA,5.1298987149230735,2,2008,12.323860125621126,1,0,1,1,1,1,0,Vinyl,13.0,0.0,0,0.0
1718,1722,648,3.4339872044851463,RL,80.0,9.0455836463617,0.0,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,5,1.9459101490553132,3783025,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,BLQ,6.55250788703459,93.0,9,6.677083461247136,0.6931471805599453,1,0.0,2,0.6931471805599453,1.0986122886681098,Typ,0.0,0,Detchd,Unf,240.0,TA,0.0,8,2009,11.635151947212842,0,0,1,0,0,1,0,Metal,64.0,1.0,0,0.0
1719,1723,279,4.394449154672439,RL,65.0,8.749256840105007,0.0,Lvl,Inside,flat,Edwards,Norm,1Fam,SLvl,6,1.9459101490553132,3900625,Gable,None,0.0,1.3862943611198906,CBlock,9,1.3862943611198906,ALQ,6.270988431858299,480.0,9,7.00033446027523,0.6931471805599453,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,2,Detchd,Unf,352.0,TA,0.0,6,2010,11.737675724836684,0,0,1,1,0,1,0,Wood,35.0,0.0,0,0.0
1720,1724,1705,4.110873864173311,RL,82.0,9.18091156128537,0.6931471805599453,Lvl,Inside,flat,NridgHt,Norm,1Fam,2Story,8,1.791759469228055,4028049,Gable,Stone,4.795790545596741,1.791759469228055,PConc,25,1.6094379124341003,GLQ,6.658011045870748,140.0,25,7.650168700845001,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.791759469228055,Typ,1.0986122886681098,4,BuiltIn,Fin,786.0,TA,5.153291594497779,9,2007,12.674515682685282,1,0,1,1,1,1,0,Vinyl,0.0,0.0,1,0.0
1721,1725,1257,3.9318256327243257,RL,60.0,9.299358068293836,0.0,Bnk,Inside,flat,NAmes,Artery,1Fam,1.5Fin,5,1.9459101490553132,3783025,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,BLQ,6.364750756851911,333.0,9,7.351799869057777,0.6931471805599453,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,Unf,288.0,TA,0.0,4,2008,11.849404844423074,0,0,1,1,0,1,0,Metal,63.0,1.0,1,0.0
1722,1726,2894,3.044522437723423,RL,79.0,10.821836165519727,0.6931471805599453,Low,Inside,sloped,Timber,Norm,1Fam,1Story,6,1.791759469228055,3833764,Gable,None,0.0,1.3862943611198906,CBlock,16,1.6094379124341003,BLQ,6.813444599510896,723.0,9,7.409136443920128,0.6931471805599453,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,1.0986122886681098,4,Attchd,Unf,518.0,TA,0.0,3,2006,12.43227152457339,1,0,1,1,0,1,0,Wood,48.0,0.0,0,0.0
1723,1727,1062,4.110873864173311,RL,74.0,9.093806555720231,0.0,Lvl,Inside,flat,NridgHt,Norm,1Fam,2Story,8,1.791759469228055,4028049,Hip,Stone,4.6913478822291435,1.791759469228055,PConc,16,1.3862943611198906,GLQ,3.713572066704308,908.0,25,7.644440761556566,0.0,2,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,BuiltIn,Fin,656.0,TA,4.61512051684126,6,2008,12.429220196836383,1,0,1,1,1,1,0,Vinyl,1.0,0.0,1,0.0
1724,1728,1729,4.110873864173311,RL,65.0,9.233861567017529,0.0,Lvl,Inside,flat,Gilbert,RRAn,1Fam,2Story,6,1.791759469228055,4020025,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,768.0,25,7.337587743538596,0.0,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,400.0,TA,4.61512051684126,6,2007,12.07824495582233,1,0,1,1,0,1,0,Vinyl,2.0,1.0,1,0.0
1725,1729,1925,3.044522437723423,RL,80.0,9.183688340978756,0.0,Lvl,Inside,flat,NAmes,Feedr,1Fam,1Story,6,1.9459101490553132,3829849,Gable,BrkFace,5.66988092298052,1.3862943611198906,CBlock,9,0.6931471805599453,BLQ,6.505784060128229,525.0,16,7.451241684987676,0.0,1,0.0,4,0.6931471805599453,1.3862943611198906,Typ,1.3862943611198906,3,Attchd,Unf,464.0,TA,0.0,4,2007,12.071689461663043,0,0,1,1,1,1,0,Wood,50.0,1.0,0,0.0
1726,1730,415,5.081404364984463,RL,24.0,7.768533300926033,0.0,Lvl,Inside,flat,NPkVill,Norm,TwnhsE,2Story,6,1.791759469228055,3912484,Gable,None,0.0,1.3862943611198906,CBlock,16,0.6931471805599453,ALQ,5.771441123130016,484.0,9,7.3453648404168685,0.0,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Detchd,Unf,440.0,TA,4.6913478822291435,7,2009,11.898194668458823,0,0,1,1,0,1,0,Wood,31.0,0.0,1,0.0
1727,1731,78,4.795790545596741,RL,55.0,8.973731569708402,0.0,Lvl,Inside,flat,SawyerW,Norm,TwnhsE,1Story,6,1.791759469228055,3916441,Gable,None,0.0,1.3862943611198906,CBlock,16,0.6931471805599453,Unf,0.0,918.0,9,6.823286122355687,0.0,2,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,Unf,264.0,TA,3.367295829986474,4,2010,11.507922973347437,0,0,1,1,0,1,0,Wood,31.0,0.0,0,0.0
1728,1732,428,4.110873864173311,RL,95.0,9.421492310438014,0.0,Lvl,Inside,flat,NridgHt,Norm,1Fam,2Story,9,1.791759469228055,4036081,Gable,None,0.0,1.6094379124341003,PConc,25,0.6931471805599453,GLQ,6.894670039433482,379.0,25,7.897668150726906,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,RFn,864.0,TA,0.0,7,2009,12.896217824589245,1,0,1,1,0,1,0,Vinyl,0.0,0.0,1,0.0
1729,1733,1756,4.110873864173311,RL,62.0,8.976893927666076,0.0,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,6,1.791759469228055,3996001,Gable,None,0.0,1.3862943611198906,PConc,16,0.6931471805599453,Unf,0.0,953.0,25,7.4073177104694174,0.0,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,RFn,460.0,TA,0.0,8,2007,12.07254696717504,1,0,1,1,0,1,0,Vinyl,8.0,1.0,1,0.0
1730,1734,1280,3.044522437723423,RL,60.0,8.881975184248867,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,2.0794415416798357,3818116,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,Unf,0.0,825.0,9,6.716594773520978,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Unf,350.0,TA,0.0,7,2008,11.603688960617083,0,0,1,0,0,1,0,Metal,54.0,0.0,0,0.0
1731,1735,1928,3.044522437723423,RL,72.0,9.405578154036684,1.3862943611198906,Lvl,Inside,flat,NAmes,PosN,1Fam,1Story,6,1.3862943611198906,3880900,Gable,None,0.0,1.3862943611198906,CBlock,16,0.6931471805599453,LwQ,7.121252453244542,420.0,16,7.4133673356952405,0.0,2,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,Unf,484.0,TA,0.0,3,2007,12.004574385508691,1,0,1,1,0,1,0,Wood,37.0,0.0,0,0.0
1732,1736,2671,3.4339872044851463,RL,51.0,8.915566545710645,0.0,Lvl,Corner,flat,BrkSide,Feedr,1Fam,1Story,4,1.791759469228055,3767481,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,5.58724865840025,522.0,9,6.670766320845874,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,1.0986122886681098,3,None,None,0.0,None,0.0,4,2006,11.51293546492023,0,0,0,1,0,1,0,Wood,65.0,1.0,0,0.0
1733,1737,2501,4.110873864173311,RL,105.0,9.30801139914963,0.0,HLS,Inside,sloped,NoRidge,Norm,1Fam,2Story,8,1.791759469228055,3968064,Gable,BrkFace,6.541029999189903,1.6094379124341003,PConc,25,1.6094379124341003,GLQ,7.020190708311925,216.0,25,7.946971357693591,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,1.3862943611198906,3,Attchd,RFn,888.0,TA,5.181783550292085,10,2006,12.718899265966332,1,0,1,1,1,1,0,Wood,14.0,1.0,1,0.0
1734,1738,225,3.044522437723423,RL,65.0,8.96610085736724,0.0,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,5,1.791759469228055,3873024,Hip,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,GLQ,6.654152520183219,89.0,25,6.762729506931879,0.6931471805599453,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,280.0,TA,5.424950017481403,5,2010,11.829566645319733,0,0,1,0,0,1,0,Wood,42.0,0.0,0,0.0
1735,1739,2317,4.110873864173311,RL,134.0,9.87194528452625,0.6931471805599453,HLS,Corner,flat,Gilbert,Norm,1Fam,2Story,7,1.791759469228055,4020025,Gable,BrkFace,6.124683390894205,1.6094379124341003,PConc,16,1.0986122886681098,GLQ,4.060443010546419,1335.0,25,7.809135398120538,0.6931471805599453,2,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,RFn,576.0,TA,5.480638923341991,3,2006,12.676079399771027,1,0,1,1,1,1,0,Vinyl,1.0,1.0,1,0.0
1736,1740,160,3.044522437723423,RL,72.0,9.193295937366925,0.6931471805599453,Lvl,Corner,flat,NAmes,Norm,1Fam,1Story,5,2.0794415416798357,3837681,Gable,None,0.0,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,4.290459441148391,733.0,25,7.160845906664299,0.6931471805599453,1,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Detchd,Fin,576.0,TA,5.8998973535824915,3,2010,11.995357787034976,1,0,1,1,0,1,0,Wood,51.0,1.0,0,0.0
1737,1741,100,3.044522437723423,FV,73.0,8.390268497842571,1.0986122886681098,Lvl,Inside,flat,Somerst,Norm,1Fam,1Story,7,1.791759469228055,4036081,Gable,Stone,6.07073772800249,1.791759469228055,PConc,25,1.3862943611198906,GLQ,6.361302477572996,892.0,25,7.2991214627108,0.6931471805599453,2,0.6931471805599453,2,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,484.0,TA,0.0,6,2010,12.310437165348775,1,0,1,1,1,1,0,Metal,1.0,0.0,0,0.0
1738,1742,482,4.110873864173311,RL,63.0,9.008835995765454,0.6931471805599453,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,7,1.791759469228055,4012009,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,6.20455776256869,204.0,25,7.202661196523238,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,3,Attchd,Fin,393.0,TA,4.61512051684126,5,2009,12.08954444723597,1,0,1,1,0,1,0,Vinyl,6.0,0.0,1,0.0
1739,1743,177,3.4339872044851463,RM,60.0,8.881975184248867,0.0,Lvl,Corner,flat,OldTown,Norm,1Fam,1Story,5,2.0794415416798357,3763600,Gable,Stone,5.68697535633982,1.3862943611198906,CBlock,9,0.6931471805599453,BLQ,6.236369590203704,278.0,9,6.690842277418564,0.6931471805599453,1,0.0,2,0.6931471805599453,1.6094379124341003,Typ,1.0986122886681098,4,Attchd,Unf,240.0,TA,0.0,2,2010,11.686887175419702,1,0,1,1,1,1,0,Metal,70.0,1.0,0,0.0
1740,1744,1971,4.110873864173311,RL,69.0,8.934718614016768,0.0,Lvl,Inside,flat,NAmes,PosN,1Fam,2Story,5,1.791759469228055,3849444,Gable,BrkFace,5.666426688112432,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,6.293419278846481,324.0,9,7.502738210754851,0.0,2,0.0,4,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,RFn,264.0,TA,0.0,7,2007,12.040614105490253,1,0,1,1,1,1,0,Vinyl,45.0,0.0,1,0.0
1741,1745,484,4.110873864173311,RL,63.0,9.082052351674651,0.6931471805599453,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,7,1.791759469228055,4000000,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,5.707110264748875,652.0,25,7.721791776817535,0.0,2,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,3,BuiltIn,Fin,554.0,TA,5.41610040220442,4,2009,12.371591321286905,1,0,1,1,0,1,0,Vinyl,9.0,0.0,1,0.0
1742,1746,1561,4.795790545596741,RM,44.0,8.254268770090183,0.6931471805599453,HLS,Inside,sloped,Crawfor,Norm,TwnhsE,1Story,8,1.791759469228055,4028049,Hip,Stone,5.231108616854587,1.791759469228055,PConc,25,1.6094379124341003,GLQ,7.29776828253138,120.0,25,7.407924322559599,0.6931471805599453,2,0.0,2,0.6931471805599453,1.791759469228055,Typ,0.6931471805599453,4,Attchd,Fin,525.0,TA,5.093750200806762,8,2008,12.592915429510244,1,0,1,1,1,1,0,Aggregate,1.0,1.0,0,0.0
1743,1747,992,4.110873864173311,RL,85.0,9.312535884290853,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,2Story,6,1.791759469228055,3876961,Gable,None,0.0,1.3862943611198906,CBlock,4,1.0986122886681098,ALQ,6.2166061010848646,176.0,9,7.655864017616056,0.0,2,0.6931471805599453,4,0.6931471805599453,1.3862943611198906,Typ,1.0986122886681098,4,Attchd,Unf,576.0,TA,5.638354669333745,6,2008,12.239995696974733,0,0,1,1,0,1,0,Wood,39.0,0.0,1,0.0
1744,1748,73,4.110873864173311,RL,76.0,9.224539091375995,0.6931471805599453,Lvl,Inside,flat,SawyerW,Norm,1Fam,2Story,7,1.791759469228055,4016016,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,6.48768401848461,300.0,25,7.642524134232902,0.6931471805599453,2,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.0,0,BuiltIn,RFn,618.0,TA,0.0,1,2010,12.358798024384122,1,0,1,0,0,1,0,Vinyl,6.0,0.0,1,0.0
1745,1749,2646,3.4339872044851463,RM,56.0,8.954415331137593,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,1Story,6,1.791759469228055,3701776,Gable,None,0.0,1.3862943611198906,BrkTil,9,0.6931471805599453,BLQ,4.969813299576001,817.0,16,6.940222469119639,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,280.0,TA,0.0,6,2006,11.58989576532275,1,0,1,0,0,1,0,Metal,82.0,1.0,0,0.0
1746,1750,994,4.110873864173311,RL,65.0,9.004545458996587,0.0,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,6,1.791759469228055,3980025,Gable,BrkFace,4.787491742782046,1.3862943611198906,PConc,16,0.6931471805599453,ALQ,6.1675164908883415,204.0,16,7.293697720601438,0.0,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,BuiltIn,Fin,420.0,TA,5.262690188904886,10,2008,12.013706813470414,1,0,1,1,1,1,0,Vinyl,13.0,1.0,1,0.0
1747,1751,2138,3.044522437723423,RL,45.0,9.103089181229207,0.6931471805599453,Lvl,CulDSac,flat,CollgCr,Norm,1Fam,1Story,5,1.791759469228055,3908529,Gable,None,0.0,1.3862943611198906,CBlock,16,1.3862943611198906,ALQ,6.29156913955832,501.0,9,6.947937068614969,0.0,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,748.0,TA,0.0,1,2007,11.812296455066814,0,0,1,0,0,1,0,Aggregate,30.0,0.0,0,0.0
1748,1752,2013,3.828641396489095,RM,51.0,8.71948076085107,0.0,Lvl,Inside,flat,BrkSide,Norm,1Fam,1.5Unf,5,2.0794415416798357,3759721,Gable,None,0.0,1.6094379124341003,BrkTil,9,0.6931471805599453,Unf,0.0,884.0,25,6.785587645007929,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,240.0,TA,0.0,7,2007,11.635151947212842,1,0,1,0,0,1,0,Aesbestos,68.0,1.0,0,0.0
1749,1753,2126,3.044522437723423,RL,70.0,9.714866193593645,1.0986122886681098,Low,Inside,sloped,CollgCr,Norm,1Fam,1Story,5,1.791759469228055,3984016,Gable,None,0.0,1.3862943611198906,PConc,16,0.6931471805599453,ALQ,6.309918278226516,548.0,25,7.001245622069476,0.6931471805599453,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Unf,242.0,TA,5.726847747587197,7,2007,11.904298410001253,0,0,1,0,0,1,0,Vinyl,11.0,0.0,0,0.0
1750,1754,898,3.4339872044851463,RL,56.0,8.309184527686298,0.0,Lvl,Corner,flat,Edwards,Feedr,1Fam,1Story,5,2.1972245773362196,3694084,Gable,None,0.0,1.3862943611198906,PConc,4,0.6931471805599453,Unf,0.0,864.0,25,6.762729506931879,0.0,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,None,None,0.0,None,0.0,7,2009,11.511934974596555,1,0,0,0,0,1,0,Wood,87.0,1.0,0,0.0
1751,1755,1048,5.081404364984463,RL,24.0,7.744569809354496,0.0,Lvl,FR2,flat,NPkVill,Norm,TwnhsE,2Story,6,1.9459101490553132,3900625,Gable,None,0.0,1.3862943611198906,CBlock,16,0.6931471805599453,ALQ,5.659482215759621,275.0,16,7.284134806195205,0.0,2,0.6931471805599453,4,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,RFn,460.0,TA,0.0,5,2008,11.870606902224587,0,0,1,0,0,1,0,Wood,33.0,0.0,1,0.0
1752,1756,2676,3.9318256327243257,RM,52.0,8.738895704934043,0.0,Lvl,Inside,flat,BrkSide,Norm,1Fam,1.5Fin,6,1.9459101490553132,3740356,Gable,None,0.0,1.3862943611198906,PConc,9,0.6931471805599453,Unf,0.0,816.0,9,7.0707241072602764,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,4,Detchd,Unf,528.0,TA,4.727387818712341,9,2006,11.648338835562747,0,0,1,1,0,1,1,Wood,72.0,1.0,0,1.0
1753,1757,2498,3.044522437723423,RL,70.0,9.081369990679223,0.6931471805599453,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,5,1.9459101490553132,3869089,Gable,None,0.0,1.3862943611198906,CBlock,9,1.0986122886681098,Rec,6.492239835020471,253.0,9,6.848005274576363,0.0,1,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,1,Attchd,Unf,288.0,TA,4.174387269895637,6,2006,11.769124610238766,0,0,1,1,0,1,0,Vinyl,39.0,0.0,0,0.0
1754,1758,1560,4.795790545596741,RM,64.0,8.628376720376853,0.6931471805599453,HLS,Inside,sloped,Crawfor,Norm,TwnhsE,1Story,8,1.791759469228055,4032064,Hip,Stone,5.231108616854587,1.791759469228055,PConc,25,1.6094379124341003,GLQ,7.300472814267799,120.0,25,7.410347097821024,0.6931471805599453,2,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,482.0,TA,5.093750200806762,11,2008,12.880294363972055,1,0,1,1,1,1,0,Aggregate,0.0,0.0,0,0.0
1755,1759,296,4.2626798770413155,RL,66.0,9.10974625674048,0.0,Lvl,Inside,flat,Crawfor,Norm,1Fam,2Story,7,2.302585092994046,3767481,Gable,None,0.0,1.791759469228055,Stone,9,0.6931471805599453,GLQ,5.62040086571715,877.0,25,7.75833346749091,0.0,2,0.0,4,0.6931471805599453,1.6094379124341003,Typ,1.0986122886681098,4,Attchd,RFn,252.0,TA,0.0,5,2010,12.493133274926212,1,0,1,1,0,1,1,Aggregate,69.0,1.0,1,0.0
1756,1760,354,4.394449154672439,RL,57.0,9.096499555552423,0.6931471805599453,Lvl,Inside,flat,Gilbert,Norm,1Fam,SLvl,7,1.791759469228055,3992004,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,GLQ,5.247024072160486,195.0,16,7.232010331664759,0.0,2,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,BuiltIn,Fin,396.0,TA,5.54907608489522,2,2009,12.086731521684555,0,0,1,1,0,1,0,Vinyl,11.0,0.0,1,0.0
1757,1761,970,3.044522437723423,RL,75.0,9.435002769259663,0.6931471805599453,Lvl,Inside,flat,Mitchel,Norm,1Fam,1Story,5,2.0794415416798357,3873024,Gable,BrkFace,5.209486152841421,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,6.278521424165844,476.0,16,6.9167150203536085,0.0,1,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,Unf,384.0,TA,4.976733742420574,4,2009,11.845827048676645,0,0,1,0,1,1,0,Wood,41.0,0.0,0,0.0
1758,1762,884,4.110873864173311,RL,85.0,9.311994025702683,0.0,Lvl,Corner,flat,CollgCr,Norm,1Fam,2Story,6,1.791759469228055,4028049,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,608.0,25,7.242082359256962,0.0,2,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,BuiltIn,Fin,440.0,TA,4.61512051684126,7,2009,12.04355959836804,1,0,1,1,0,1,0,Vinyl,2.0,0.0,1,0.0
1759,1763,1894,4.110873864173311,RL,80.0,9.082620630373812,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,2Story,6,2.0794415416798357,3857296,Gable,BrkFace,5.726847747587197,1.3862943611198906,CBlock,9,0.6931471805599453,ALQ,6.028278520230698,431.0,25,7.675546002537848,0.0,2,0.6931471805599453,5,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,4,Attchd,RFn,539.0,TA,0.0,7,2007,12.32163544049751,1,0,1,1,1,1,0,Metal,43.0,1.0,1,0.0
1760,1764,450,4.110873864173311,RL,96.0,9.492733482494353,0.6931471805599453,Lvl,Inside,flat,NridgHt,Norm,1Fam,2Story,8,1.791759469228055,4012009,Gable,Stone,5.231108616854587,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,1082.0,25,7.783640596221253,0.0,3,0.6931471805599453,4,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,BuiltIn,Fin,730.0,TA,4.74493212836325,6,2009,12.577639650232573,1,0,1,1,1,1,0,Vinyl,6.0,1.0,1,0.0
1761,1765,2031,3.9318256327243257,RM,60.0,8.95660873889395,0.0,Lvl,Corner,flat,IDOTRR,Norm,1Fam,1.5Fin,7,1.6094379124341003,3728761,Gable,BrkFace,6.398594934535208,1.3862943611198906,PConc,9,0.6931471805599453,LwQ,5.41610040220442,816.0,25,7.506042178518122,0.0,1,0.6931471805599453,4,0.6931471805599453,1.3862943611198906,Typ,1.0986122886681098,3,Detchd,Unf,240.0,TA,0.0,6,2007,12.040614105490253,1,0,1,1,1,1,0,Aggregate,76.0,1.0,1,0.0
1762,1766,949,3.044522437723423,RL,43.0,9.402529747968487,0.6931471805599453,Lvl,CulDSac,flat,Mitchel,Norm,1Fam,1Story,7,1.791759469228055,4016016,Hip,Stone,4.6913478822291435,1.6094379124341003,PConc,25,1.0986122886681098,Unf,0.0,1710.0,25,7.444833273892193,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,550.0,TA,4.61512051684126,4,2009,12.388398368982115,1,0,1,1,1,1,0,Vinyl,5.0,1.0,0,0.0
1763,1767,1907,3.044522437723423,RL,80.0,9.169622538697624,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,1.9459101490553132,3822025,Hip,BrkFace,5.176149732573829,1.3862943611198906,CBlock,9,0.6931471805599453,BLQ,5.910796644040527,710.0,25,7.048386408721883,0.6931471805599453,1,0.0,2,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Attchd,Fin,288.0,TA,0.0,10,2007,11.87757552297847,1,0,1,0,1,1,0,Wood,52.0,0.0,0,0.0
1764,1768,1906,4.110873864173311,RL,100.0,9.15915233520675,0.0,Lvl,Corner,flat,NAmes,Artery,1Fam,2Story,6,1.9459101490553132,3857296,Gable,BrkCmn,5.60947179518496,1.3862943611198906,CBlock,9,0.6931471805599453,Rec,6.093569770045136,374.0,9,7.589841512182657,0.0,1,0.6931471805599453,4,0.6931471805599453,1.3862943611198906,Typ,0.6931471805599453,3,Attchd,RFn,540.0,TA,0.0,6,2007,12.013706813470414,1,0,1,1,1,1,0,Vinyl,43.0,1.0,1,0.0
1765,1769,549,4.795790545596741,RL,50.0,8.878497403738631,0.0,Lvl,Inside,flat,SawyerW,Norm,TwnhsE,1Story,6,1.791759469228055,3960100,Gable,None,0.0,1.6094379124341003,PConc,16,0.6931471805599453,Unf,0.0,1332.0,16,7.195187320178709,0.0,2,0.0,2,0.6931471805599453,1.6094379124341003,Typ,0.0,0,Attchd,RFn,542.0,TA,0.0,2,2009,11.884495917930655,1,0,1,0,0,1,0,Wood,19.0,1.0,0,0.0
1766,1770,243,3.044522437723423,RL,63.0,9.32375833901174,0.6931471805599453,Lvl,CulDSac,flat,Edwards,Norm,1Fam,1Story,5,1.3862943611198906,3857296,Gable,None,0.0,1.3862943611198906,CBlock,9,1.0986122886681098,Unf,0.0,1250.0,25,7.1693500166706,0.0,2,0.0,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,504.0,Fa,0.0,6,2010,11.643962499267984,1,0,1,0,0,1,0,Wood,46.0,0.0,0,0.0
1767,1771,1697,3.044522437723423,RL,110.0,9.562896846651167,0.0,Lvl,Corner,flat,NridgHt,Norm,1Fam,1Story,8,1.791759469228055,4024036,Hip,BrkFace,5.929589143389895,1.6094379124341003,PConc,16,1.3862943611198906,Unf,0.0,1935.0,16,7.587817219993427,0.0,2,0.0,3,0.6931471805599453,1.6094379124341003,Typ,0.6931471805599453,4,Attchd,Fin,895.0,TA,5.755742213586912,7,2007,12.886643575525625,1,0,1,1,1,1,0,Vinyl,1.0,0.0,0,0.0
1768,1772,2365,5.081404364984463,RM,24.0,7.923348211930154,0.0,Lvl,Inside,flat,BrDale,Norm,TwnhsE,2Story,6,1.791759469228055,3892729,Gable,BrkFace,6.244166900663736,1.3862943611198906,CBlock,9,0.6931471805599453,Unf,0.0,525.0,9,6.996681488176539,0.0,1,0.6931471805599453,3,0.6931471805599453,1.3862943611198906,Typ,0.0,0,Detchd,Unf,440.0,TA,0.0,12,2006,11.566475710526321,0,0,1,0,1,1,0,Wood,33.0,0.0,1,0.0
